"REGION","FACILITY","DATETIME","ARCHIVED","NOTARCHIVED","RETRIEVENEEDED","WAITINGFORFLUSH"
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,0,0,5
"GA","TownPark",21-FEB-16,796,0,0,5
"GA","TownPark",21-FEB-16,796,0,0,5
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",18-FEB-16,783,9,0,0
"GA","TownPark",18-FEB-16,783,10,0,0
"GA","TownPark",18-FEB-16,783,10,0,0
"GA","TownPark",18-FEB-16,783,10,0,0
"GA","TownPark",18-FEB-16,783,11,0,0
"GA","TownPark",18-FEB-16,783,12,0,0
"GA","TownPark",18-FEB-16,783,13,0,0
"GA","TownPark",18-FEB-16,783,13,0,0
"GA","TownPark",18-FEB-16,783,13,0,0
"GA","TownPark",18-FEB-16,783,13,0,0
"GA","TownPark",18-FEB-16,783,13,0,0
"GA","TownPark",18-FEB-16,783,13,0,0
"GA","TownPark",18-FEB-16,783,7,0,6
"GA","TownPark",19-FEB-16,783,7,0,6
"GA","TownPark",19-FEB-16,783,7,0,6
"GA","TownPark",19-FEB-16,789,7,0,0
"GA","TownPark",19-FEB-16,789,7,0,0
"GA","TownPark",19-FEB-16,789,7,0,0
"GA","TownPark",19-FEB-16,789,7,0,0
"GA","TownPark",19-FEB-16,789,7,0,0
"GA","TownPark",19-FEB-16,789,7,0,0
"GA","TownPark",19-FEB-16,789,7,0,0
"GA","TownPark",19-FEB-16,789,8,0,0
"GA","TownPark",19-FEB-16,789,8,0,0
"GA","TownPark",19-FEB-16,789,8,0,0
"GA","TownPark",19-FEB-16,789,10,0,0
"GA","TownPark",19-FEB-16,789,10,0,0
"GA","TownPark",19-FEB-16,789,10,0,0
"GA","TownPark",19-FEB-16,789,11,0,0
"GA","TownPark",19-FEB-16,789,12,0,0
"GA","TownPark",19-FEB-16,789,12,0,0
"GA","TownPark",19-FEB-16,789,12,0,0
"GA","TownPark",17-FEB-16,783,0,0,0
"GA","TownPark",17-FEB-16,783,0,0,0
"GA","TownPark",17-FEB-16,783,0,0,0
"GA","TownPark",17-FEB-16,783,0,0,0
"GA","TownPark",17-FEB-16,783,0,0,0
"GA","TownPark",17-FEB-16,783,0,0,0
"GA","TownPark",17-FEB-16,783,1,0,0
"GA","TownPark",17-FEB-16,783,1,0,0
"GA","TownPark",17-FEB-16,783,2,0,0
"GA","TownPark",17-FEB-16,783,3,0,0
"GA","TownPark",17-FEB-16,783,3,0,0
"GA","TownPark",17-FEB-16,783,3,0,0
"GA","TownPark",17-FEB-16,783,4,0,0
"GA","TownPark",17-FEB-16,783,5,0,0
"GA","TownPark",17-FEB-16,783,6,0,0
"GA","TownPark",17-FEB-16,783,6,0,0
"GA","TownPark",17-FEB-16,783,6,0,0
"GA","TownPark",17-FEB-16,783,6,0,0
"GA","TownPark",17-FEB-16,783,6,0,0
"GA","TownPark",17-FEB-16,783,6,0,0
"GA","TownPark",23-FEB-16,800,6,0,1
"GA","TownPark",23-FEB-16,800,7,0,1
"GA","TownPark",23-FEB-16,800,7,0,1
"GA","TownPark",23-FEB-16,800,7,0,1
"GA","TownPark",23-FEB-16,800,9,0,1
"GA","TownPark",23-FEB-16,800,9,0,1
"GA","TownPark",23-FEB-16,800,10,0,1
"GA","TownPark",23-FEB-16,800,10,0,1
"GA","TownPark",23-FEB-16,800,10,0,1
"GA","TownPark",23-FEB-16,800,10,0,1
"GA","TownPark",23-FEB-16,800,10,0,1
"GA","TownPark",23-FEB-16,800,10,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",21-FEB-16,800,0,0,1
"GA","TownPark",22-FEB-16,800,0,0,1
"GA","TownPark",22-FEB-16,800,0,0,1
"GA","TownPark",22-FEB-16,800,0,0,1
"GA","TownPark",22-FEB-16,800,0,0,1
"GA","TownPark",22-FEB-16,800,0,0,1
"GA","TownPark",22-FEB-16,800,0,0,1
"GA","TownPark",22-FEB-16,800,0,0,1
"GA","TownPark",22-FEB-16,800,0,0,1
"GA","TownPark",22-FEB-16,800,0,0,1
"GA","TownPark",22-FEB-16,800,1,0,1
"GA","TownPark",22-FEB-16,800,1,0,1
"GA","TownPark",22-FEB-16,800,2,0,1
"GA","TownPark",19-FEB-16,789,12,0,0
"GA","TownPark",19-FEB-16,789,12,0,0
"GA","TownPark",19-FEB-16,789,12,0,0
"GA","TownPark",19-FEB-16,789,12,0,0
"GA","TownPark",19-FEB-16,789,5,0,7
"GA","TownPark",20-FEB-16,789,5,0,7
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",20-FEB-16,796,5,0,0
"GA","TownPark",25-FEB-16,811,5,0,0
"GA","TownPark",25-FEB-16,811,5,0,0
"GA","TownPark",25-FEB-16,811,5,0,0
"GA","TownPark",25-FEB-16,811,5,0,0
"GA","TownPark",25-FEB-16,811,6,0,0
"GA","TownPark",25-FEB-16,811,7,0,0
"GA","TownPark",25-FEB-16,811,8,0,0
"GA","TownPark",25-FEB-16,811,8,0,0
"GA","TownPark",25-FEB-16,811,9,0,0
"GA","TownPark",25-FEB-16,811,9,0,0
"GA","TownPark",25-FEB-16,811,10,0,0
"GA","TownPark",25-FEB-16,811,11,0,0
"GA","TownPark",23-FEB-16,800,10,0,1
"GA","TownPark",23-FEB-16,800,10,0,1
"GA","TownPark",23-FEB-16,800,10,0,1
"GA","TownPark",23-FEB-16,800,4,0,7
"GA","TownPark",24-FEB-16,800,4,0,7
"GA","TownPark",24-FEB-16,800,4,0,7
"GA","TownPark",24-FEB-16,806,4,0,1
"GA","TownPark",24-FEB-16,806,4,0,1
"GA","TownPark",24-FEB-16,806,4,0,1
"GA","TownPark",24-FEB-16,806,4,0,1
"GA","TownPark",24-FEB-16,806,4,0,1
"GA","TownPark",24-FEB-16,806,4,0,1
"GA","TownPark",24-FEB-16,806,4,0,1
"GA","TownPark",24-FEB-16,806,4,0,1
"GA","TownPark",24-FEB-16,806,5,0,1
"GA","TownPark",24-FEB-16,806,5,0,1
"GA","TownPark",24-FEB-16,806,6,0,1
"GA","TownPark",24-FEB-16,806,6,0,1
"GA","TownPark",24-FEB-16,806,6,0,1
"GA","TownPark",24-FEB-16,806,7,0,1
"GA","TownPark",24-FEB-16,806,8,0,1
"GA","TownPark",24-FEB-16,806,9,0,1
"GA","TownPark",24-FEB-16,806,9,0,1
"GA","TownPark",24-FEB-16,806,9,0,1
"GA","TownPark",24-FEB-16,806,9,0,1
